municipio,provincia,lat,lon,sup_m2_total,precio_usd,tipo,ambientes_cat,precio_usd_por_m2,tipo_cat_code,municipio_cat_code,provincia_cat_code,ambientes_cat_code,geometry,precio_usd_por_m2_cat
Mataderos,Capital Federal,-34.6618237,-58.5088387,40.0,62000.0,PH,1,1550.0,0,194,5,1,POINT (-58.5088387 -34.6618237),2
Mataderos,Capital Federal,-34.6522615,-58.5229825,55.0,72000.0,apartment,2,1309.090909090909,1,194,5,2,POINT (-58.5229825 -34.6522615),2
Belgrano,Capital Federal,-34.5598729,-58.443362,40.0,138000.0,apartment,1,3450.0,1,25,5,1,POINT (-58.443362 -34.5598729),8
Belgrano,Capital Federal,-34.5598729,-58.443362,60.0,195000.0,apartment,2,3250.0,1,25,5,2,POINT (-58.443362 -34.5598729),8
Mataderos,Capital Federal,-34.6523561177,-58.5016239381,98.0,239000.0,PH,4 o mas,2438.775510204081,0,194,5,4,POINT (-58.5016239381 -34.6523561177),6
Palermo,Capital Federal,-34.580503566,-58.4058744847,96.0,350000.0,apartment,3,3645.8333333333335,1,227,5,3,POINT (-58.4058744847 -34.580503566),8
Palermo,Capital Federal,-34.590926,-58.4116653,73.0,270500.0,apartment,4 o mas,3705.4794520547935,1,227,5,4,POINT (-58.4116653 -34.590926),8
Flores,Capital Federal,-34.635117947800005,-58.4739639408,43.0,75000.0,apartment,2,1744.186046511628,1,108,5,2,POINT (-58.4739639408 -34.635117947800005),3
Boedo,Capital Federal,-34.6217693287,-58.4221081951,77.0,145000.0,apartment,4 o mas,1883.1168831168832,1,31,5,4,POINT (-58.4221081951 -34.6217693287),4
Puerto Madero,Capital Federal,-34.6177194,-58.3620561,50.0,70000.0,house,1,1400.0,2,254,5,1,POINT (-58.3620561 -34.6177194),2
Balvanera,Capital Federal,-34.60967479999999,-58.3986588,124.0,240000.0,apartment,4 o mas,1935.483870967742,1,20,5,4,POINT (-58.3986588 -34.60967479999999),4
Boedo,Capital Federal,-34.636320899999994,-58.4107019,324.0,550000.0,house,4 o mas,1697.530864197531,2,31,5,4,POINT (-58.4107019 -34.636320899999994),3
Caballito,Capital Federal,-34.6222111,-58.43912829999999,50.0,110000.0,apartment,3,2200.0,1,34,5,3,POINT (-58.43912829999999 -34.6222111),5
Caballito,Capital Federal,-34.6238943143,-58.4468606529,46.0,170500.0,apartment,2,3706.521739130435,1,34,5,2,POINT (-58.4468606529 -34.6238943143),8
Caballito,Capital Federal,-34.6209278,-58.445873600000006,75.0,220410.0,apartment,3,2938.8,1,34,5,3,POINT (-58.445873600000006 -34.6209278),7
Caballito,Capital Federal,-34.6209278,-58.445873600000006,75.0,222780.0,apartment,3,2970.4,1,34,5,3,POINT (-58.445873600000006 -34.6209278),7
Belgrano,Capital Federal,-34.5639725,-58.456535,30.0,250000.0,store,0,8333.333333333334,3,25,5,0,POINT (-58.456535 -34.5639725),9
Caballito,Capital Federal,-34.6287865,-58.42778320000001,67.0,108000.0,apartment,3,1611.9402985074628,1,34,5,3,POINT (-58.42778320000001 -34.6287865),3
Nuñez,Capital Federal,-34.553577600000004,-58.45551139999999,50.0,173000.0,apartment,2,3460.0,1,217,5,2,POINT (-58.45551139999999 -34.553577600000004),8
Boedo,Capital Federal,-34.6187769485,-58.4026450688,38.0,72900.0,apartment,1,1918.421052631579,1,31,5,1,POINT (-58.4026450688 -34.6187769485),4
Belgrano,Capital Federal,-34.5626966465,-58.4601567114,55.0,178000.0,apartment,2,3236.3636363636365,1,25,5,2,POINT (-58.4601567114 -34.5626966465),8
Colegiales,Capital Federal,-34.579394,-58.445882,126.0,249000.0,PH,4 o mas,1976.190476190476,0,69,5,4,POINT (-58.445882 -34.579394),4
Floresta,Capital Federal,-34.6280255,-58.46624789999999,170.0,219500.0,house,3,1291.1764705882354,2,109,5,3,POINT (-58.46624789999999 -34.6280255),1
Balvanera,Capital Federal,-34.617226445,-58.3959429368,80.0,129000.0,apartment,4 o mas,1612.5,1,20,5,4,POINT (-58.3959429368 -34.617226445),3
Caballito,Capital Federal,-34.620725,-58.438704,51.0,128000.0,apartment,2,2509.803921568628,1,34,5,2,POINT (-58.438704 -34.620725),6
Balvanera,Capital Federal,-34.603172,-58.399464,71.0,118000.0,apartment,2,1661.9718309859154,1,20,5,2,POINT (-58.399464 -34.603172),3
Barrio Norte,Capital Federal,-34.594304,-58.403685,35.0,93000.0,apartment,1,2657.1428571428573,1,24,5,1,POINT (-58.403685 -34.594304),7
Barracas,Capital Federal,-34.65045,-58.382404,120.0,160000.0,PH,4 o mas,1333.3333333333333,0,22,5,4,POINT (-58.382404 -34.65045),2
Recoleta,Capital Federal,-34.5994274,-58.4015856,196.0,380000.0,apartment,4 o mas,1938.7755102040817,1,266,5,4,POINT (-58.4015856 -34.5994274),4
Palermo,Capital Federal,-34.585483,-58.428493,200.0,315000.0,PH,4 o mas,1575.0,0,227,5,4,POINT (-58.428493 -34.585483),3
Congreso,Capital Federal,-34.606296659,-58.3921889684,103.0,295000.0,store,1,2864.0776699029125,3,77,5,1,POINT (-58.3921889684 -34.606296659),7
Villa Crespo,Capital Federal,-34.5976786,-58.4430195,39.0,73800.0,apartment,1,1892.3076923076924,1,367,5,1,POINT (-58.4430195 -34.5976786),4
Villa Crespo,Capital Federal,-34.5972900112,-58.4476543572,41.0,72000.0,apartment,1,1756.0975609756097,1,367,5,1,POINT (-58.4476543572 -34.5972900112),3
Belgrano,Capital Federal,-34.5620844,-58.4566864,54.0,240000.0,apartment,2,4444.444444444444,1,25,5,2,POINT (-58.4566864 -34.5620844),9
Chacarita,Capital Federal,-34.5901808,-58.449152100000006,80.0,175000.0,store,1,2187.5,3,57,5,1,POINT (-58.449152100000006 -34.5901808),5
Belgrano,Capital Federal,-34.5621457,-58.449657,150.0,550000.0,apartment,4 o mas,3666.6666666666665,1,25,5,4,POINT (-58.449657 -34.5621457),8
Villa Crespo,Capital Federal,-34.5976786,-58.4430195,31.0,62000.0,apartment,1,2000.0,1,367,5,1,POINT (-58.4430195 -34.5976786),4
Belgrano,Capital Federal,-34.565318066,-58.44175186020001,300.0,1100000.0,apartment,4 o mas,3666.6666666666665,1,25,5,4,POINT (-58.44175186020001 -34.565318066),8
Belgrano,Capital Federal,-34.5652650561,-58.438232802,53.0,237895.0,apartment,2,4488.584905660377,1,25,5,2,POINT (-58.438232802 -34.5652650561),9
Belgrano,Capital Federal,-34.5652650561,-58.438232802,53.0,237895.0,apartment,2,4488.584905660377,1,25,5,2,POINT (-58.438232802 -34.5652650561),9
Flores,Capital Federal,-34.6255474,-58.4688765,62.0,99000.0,apartment,3,1596.774193548387,1,108,5,3,POINT (-58.4688765 -34.6255474),3
Nuñez,Capital Federal,-34.542750299999994,-58.46014520000001,59.0,229000.0,apartment,2,3881.35593220339,1,217,5,2,POINT (-58.46014520000001 -34.542750299999994),9
Nuñez,Capital Federal,-34.542750299999994,-58.46014520000001,39.0,135000.0,apartment,1,3461.538461538461,1,217,5,1,POINT (-58.46014520000001 -34.542750299999994),8
Recoleta,Capital Federal,-34.5883487899,-58.3900529339,181.0,620000.0,apartment,4 o mas,3425.414364640884,1,266,5,4,POINT (-58.3900529339 -34.5883487899),8
Belgrano,Capital Federal,-34.5640079,-58.45670429999999,33.0,92600.0,apartment,1,2806.060606060606,1,25,5,1,POINT (-58.45670429999999 -34.5640079),7
Caballito,Capital Federal,-34.610434999999995,-58.443029,154.0,445000.0,apartment,4 o mas,2889.6103896103896,1,34,5,4,POINT (-58.443029 -34.610434999999995),7
Almagro,Capital Federal,-34.56910735,-58.40848979999999,85.0,165000.0,PH,4 o mas,1941.1764705882356,0,6,5,4,POINT (-58.40848979999999 -34.56910735),4
Palermo,Capital Federal,-34.5888617,-58.41230720000001,35.0,147300.0,apartment,1,4208.571428571428,1,227,5,1,POINT (-58.41230720000001 -34.5888617),9
Puerto Madero,Capital Federal,-34.611463536900004,-58.3627451275,99.0,550000.0,apartment,4 o mas,5555.555555555556,1,254,5,4,POINT (-58.3627451275 -34.611463536900004),9
Constitución,Capital Federal,-34.6304059,-58.38275110000001,82.0,88900.0,apartment,3,1084.1463414634147,1,78,5,3,POINT (-58.38275110000001 -34.6304059),1
Puerto Madero,Capital Federal,-34.6194333916,-58.3613734778,185.0,1195000.0,apartment,4 o mas,6459.459459459459,1,254,5,4,POINT (-58.3613734778 -34.6194333916),9
Belgrano,Capital Federal,-34.5620844,-58.4566864,120.0,340000.0,apartment,4 o mas,2833.333333333333,1,25,5,4,POINT (-58.4566864 -34.5620844),7
Mataderos,Capital Federal,-34.6572422,-58.5029706,28.0,53000.0,PH,1,1892.857142857143,0,194,5,1,POINT (-58.5029706 -34.6572422),4
Recoleta,Capital Federal,-34.5955984,-58.4127129,33.0,120000.0,apartment,1,3636.363636363637,1,266,5,1,POINT (-58.4127129 -34.5955984),8
Palermo,Capital Federal,-34.5664787494,-58.4340748222,175.0,440000.0,apartment,4 o mas,2514.285714285714,1,227,5,4,POINT (-58.4340748222 -34.5664787494),6
Colegiales,Capital Federal,-34.5769639,-58.4514688,120.0,238000.0,apartment,4 o mas,1983.3333333333333,1,69,5,4,POINT (-58.4514688 -34.5769639),4
Villa Urquiza,Capital Federal,-34.561780600000006,-58.4928894,123.0,267500.0,apartment,4 o mas,2174.79674796748,1,392,5,4,POINT (-58.4928894 -34.561780600000006),5
Villa Crespo,Capital Federal,-34.5950254,-58.4381255,114.0,305000.0,apartment,4 o mas,2675.438596491228,1,367,5,4,POINT (-58.4381255 -34.5950254),7
Barrio Norte,Capital Federal,-34.5837821,-58.404227500000005,37.0,98000.0,apartment,3,2648.6486486486488,1,24,5,3,POINT (-58.404227500000005 -34.5837821),7
Saavedra,Capital Federal,-34.555257,-58.492172,32.0,95000.0,apartment,1,2968.75,1,286,5,1,POINT (-58.492172 -34.555257),7
Saavedra,Capital Federal,-34.555257,-58.492172,67.0,181000.0,apartment,3,2701.492537313433,1,286,5,3,POINT (-58.492172 -34.555257),7
Monserrat,Capital Federal,-34.609641,-58.385127,20.0,470000.0,store,0,23500.0,3,203,5,0,POINT (-58.385127 -34.609641),9
Pompeya,Capital Federal,-34.645897,-58.420619,20.0,370000.0,house,4 o mas,18500.0,2,245,5,4,POINT (-58.420619 -34.645897),9
Parque Chas,Capital Federal,-34.588369,-58.483862,42.0,105900.0,apartment,1,2521.428571428572,1,231,5,1,POINT (-58.483862 -34.588369),6
Barracas,Capital Federal,-34.631283,-58.3724,128.0,295000.0,apartment,4 o mas,2304.6875,1,22,5,4,POINT (-58.3724 -34.631283),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,61655.59,apartment,1,2283.54037037037,1,236,5,1,POINT (-58.4654251 -34.603593700000005),5
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,62444.68,apartment,1,2312.765925925926,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,63245.56,apartment,1,2342.428148148148,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,64046.43,apartment,1,2372.09,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,32.0,74451.92,apartment,1,2326.6225,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,32.0,75411.79,apartment,1,2356.6184375,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,32.0,76371.66,apartment,1,2386.614375,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,62003.02,apartment,1,2296.408148148148,1,236,5,1,POINT (-58.4654251 -34.603593700000005),5
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,62815.68,apartment,1,2326.5066666666667,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,63628.33,apartment,1,2356.6048148148147,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,64435.09,apartment,1,2386.484814814815,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,27.0,65247.74,apartment,1,2416.582962962963,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,33.0,74628.58,apartment,1,2261.472121212121,1,236,5,1,POINT (-58.4654251 -34.603593700000005),5
Paternal,Capital Federal,-34.603593700000005,-58.4654251,33.0,75612.01,apartment,1,2291.2730303030303,1,236,5,1,POINT (-58.4654251 -34.603593700000005),5
Paternal,Capital Federal,-34.603593700000005,-58.4654251,33.0,76589.55,apartment,1,2320.8954545454544,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,28.0,65983.84,apartment,1,2356.565714285714,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,28.0,66825.94,apartment,1,2386.6407142857142,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Paternal,Capital Federal,-34.603593700000005,-58.4654251,28.0,67668.04,apartment,1,2416.715714285714,1,236,5,1,POINT (-58.4654251 -34.603593700000005),6
Recoleta,Capital Federal,-34.5959674,-58.4097736,33.0,139000.0,store,,4212.121212121212,3,266,5,-1,POINT (-58.4097736 -34.5959674),9
Caballito,Capital Federal,-34.6173252463,-58.4492611885,30.0,70500.0,apartment,1,2350.0,1,34,5,1,POINT (-58.4492611885 -34.6173252463),6
Caballito,Capital Federal,-34.6064821857,-58.458404880500005,25.0,64500.0,apartment,1,2580.0,1,34,5,1,POINT (-58.458404880500005 -34.6064821857),6
Puerto Madero,Capital Federal,-34.617915100000005,-58.3617661,50.0,350000.0,apartment,2,7000.0,1,254,5,2,POINT (-58.3617661 -34.617915100000005),9
Agronomía,Capital Federal,-34.5924699,-58.4944042,56.0,140000.0,apartment,2,2500.0,1,1,5,2,POINT (-58.4944042 -34.5924699),6
Villa Pueyrredón,Capital Federal,-34.5807783,-58.5058262,68.0,198000.0,PH,3,2911.764705882353,0,386,5,3,POINT (-58.5058262 -34.5807783),7
Caballito,Capital Federal,-34.609806299999995,-58.4547167,37.0,91000.0,apartment,1,2459.45945945946,1,34,5,1,POINT (-58.4547167 -34.609806299999995),6
Coghlan,Capital Federal,-34.561509,-58.4688221,34.0,96000.0,apartment,1,2823.529411764706,1,67,5,1,POINT (-58.4688221 -34.561509),7
Palermo,Capital Federal,-34.5902428799,-58.4364018732,61.0,179000.0,apartment,3,2934.4262295081967,1,227,5,3,POINT (-58.4364018732 -34.5902428799),7
Almagro,Capital Federal,-34.609693799999995,-58.419818500000005,72.0,210000.0,apartment,4 o mas,2916.6666666666665,1,6,5,4,POINT (-58.419818500000005 -34.609693799999995),7
Caballito,Capital Federal,-34.6040507,-58.4324956,178.0,355000.0,apartment,4 o mas,1994.3820224719104,1,34,5,4,POINT (-58.4324956 -34.6040507),4
Puerto Madero,Capital Federal,-34.617915100000005,-58.3617661,50.0,350000.0,apartment,2,7000.0,1,254,5,2,POINT (-58.3617661 -34.617915100000005),9
Puerto Madero,Capital Federal,-34.617915100000005,-58.3617661,50.0,330000.0,apartment,2,6600.0,1,254,5,2,POINT (-58.3617661 -34.617915100000005),9
San Telmo,Capital Federal,-34.626675382399995,-58.37266568890001,36.0,108356.0,apartment,1,3009.8888888888887,1,322,5,1,POINT (-58.37266568890001 -34.626675382399995),7
Almagro,Capital Federal,-34.6176909,-58.4228255,47.0,120000.0,apartment,3,2553.191489361702,1,6,5,3,POINT (-58.4228255 -34.6176909),6
Monserrat,Capital Federal,-34.6130871,-58.38135989999999,60.0,120000.0,apartment,2,2000.0,1,203,5,2,POINT (-58.38135989999999 -34.6130871),4
Recoleta,Capital Federal,-34.590333,-58.38647710000001,235.0,690000.0,apartment,4 o mas,2936.1702127659573,1,266,5,4,POINT (-58.38647710000001 -34.590333),7
Floresta,Capital Federal,-34.633832700000006,-58.4926895,100.0,280000.0,house,2,2800.0,2,109,5,2,POINT (-58.4926895 -34.633832700000006),7
Belgrano,Capital Federal,-34.57478820000001,-58.46376850000001,130.0,520000.0,apartment,3,4000.0,1,25,5,3,POINT (-58.46376850000001 -34.57478820000001),9
Recoleta,Capital Federal,-34.5910354,-58.400623200000005,136.0,378000.0,apartment,4 o mas,2779.4117647058824,1,266,5,4,POINT (-58.400623200000005 -34.5910354),7
Flores,Capital Federal,-34.6182635,-58.46745799999999,32.0,72000.0,apartment,1,2250.0,1,108,5,1,POINT (-58.46745799999999 -34.6182635),5
Flores,Capital Federal,-34.6182635,-58.46745799999999,50.0,120000.0,apartment,1,2400.0,1,108,5,1,POINT (-58.46745799999999 -34.6182635),6
Palermo,Capital Federal,-34.584641,-58.411582,175.0,379900.0,apartment,4 o mas,2170.8571428571427,1,227,5,4,POINT (-58.411582 -34.584641),5
Palermo,Capital Federal,-34.58489,-58.419,43.0,95000.0,apartment,2,2209.3023255813955,1,227,5,2,POINT (-58.419 -34.58489),5
Belgrano,Capital Federal,-34.562043,-58.461685,44.0,117000.0,apartment,2,2659.090909090909,1,25,5,2,POINT (-58.461685 -34.562043),7
Villa Urquiza,Capital Federal,-34.572645,-58.482177,97.0,230000.0,apartment,3,2371.134020618557,1,392,5,3,POINT (-58.482177 -34.572645),6
Villa Devoto,Capital Federal,-34.58755,-58.510616000000006,54.0,142000.0,apartment,2,2629.6296296296296,1,369,5,2,POINT (-58.510616000000006 -34.58755),7
Barrio Norte,Capital Federal,-34.596335,-58.409886,122.0,250000.0,apartment,4 o mas,2049.1803278688526,1,24,5,4,POINT (-58.409886 -34.596335),5
Boca,Capital Federal,-34.633761,-58.360234,74.0,140000.0,apartment,3,1891.891891891892,1,30,5,3,POINT (-58.360234 -34.633761),4
San Telmo,Capital Federal,-34.624470200000005,-58.371174200000006,75.0,164000.0,store,1,2186.6666666666665,3,322,5,1,POINT (-58.371174200000006 -34.624470200000005),5
San Telmo,Capital Federal,-34.6211839,-58.37311629999999,79.0,210000.0,store,1,2658.227848101266,3,322,5,1,POINT (-58.37311629999999 -34.6211839),7
Mataderos,Capital Federal,-34.650603600000004,-58.49614570000001,160.0,245000.0,PH,4 o mas,1531.25,0,194,5,4,POINT (-58.49614570000001 -34.650603600000004),2
Caballito,Capital Federal,-34.6209278,-58.445873600000006,25.0,65500.0,apartment,1,2620.0,1,34,5,1,POINT (-58.445873600000006 -34.6209278),6
Mataderos,Capital Federal,-34.6569204,-58.4897843,150.0,165000.0,PH,3,1100.0,0,194,5,3,POINT (-58.4897843 -34.6569204),1
Boca,Capital Federal,-34.6344961,-58.363133700000006,31.0,53000.0,apartment,1,1709.6774193548388,1,30,5,1,POINT (-58.363133700000006 -34.6344961),3
Coghlan,Capital Federal,-34.561508200000006,-58.4688228,80.0,214000.0,apartment,4 o mas,2675.0,1,67,5,4,POINT (-58.4688228 -34.561508200000006),7
Palermo,Capital Federal,-34.571149600000005,-58.4232966,100.0,310000.0,apartment,3,3100.0,1,227,5,3,POINT (-58.4232966 -34.571149600000005),8
Recoleta,Capital Federal,-34.5955984,-58.4127129,43.0,167000.0,apartment,2,3883.720930232558,1,266,5,2,POINT (-58.4127129 -34.5955984),9
San Telmo,Capital Federal,-34.6211839,-58.37311629999999,55.0,94000.0,apartment,3,1709.090909090909,1,322,5,3,POINT (-58.37311629999999 -34.6211839),3
Barrio Norte,Capital Federal,-34.594538,-58.3962794,210.0,600000.0,store,3,2857.1428571428573,3,24,5,3,POINT (-58.3962794 -34.594538),7
Boca,Capital Federal,-34.6344961,-58.363133700000006,55.0,94000.0,apartment,3,1709.090909090909,1,30,5,3,POINT (-58.363133700000006 -34.6344961),3
Barracas,Capital Federal,-34.634537,-58.3591752,55.0,94000.0,apartment,3,1709.090909090909,1,22,5,3,POINT (-58.3591752 -34.634537),3
Recoleta,Capital Federal,-34.5895459,-58.397363600000006,28.0,105000.0,apartment,1,3750.0,1,266,5,1,POINT (-58.397363600000006 -34.5895459),8
Recoleta,Capital Federal,-34.5955984,-58.4127129,37.0,130000.0,apartment,1,3513.5135135135133,1,266,5,1,POINT (-58.4127129 -34.5955984),8
Recoleta,Capital Federal,-34.5955984,-58.4127129,61.0,235000.0,apartment,2,3852.459016393442,1,266,5,2,POINT (-58.4127129 -34.5955984),9
Palermo,Capital Federal,-34.5927419,-58.406147,37.0,155000.0,apartment,1,4189.189189189189,1,227,5,1,POINT (-58.406147 -34.5927419),9
Palermo,Capital Federal,-34.5927419,-58.406147,51.0,245000.0,apartment,1,4803.921568627451,1,227,5,1,POINT (-58.406147 -34.5927419),9
Almagro,Capital Federal,-34.5978120648,-58.4255965334,32.0,78490.0,apartment,1,2452.8125,1,6,5,1,POINT (-58.4255965334 -34.5978120648),6
Colegiales,Capital Federal,-34.5849243283,-58.4522777509,31.0,98000.0,apartment,1,3161.2903225806454,1,69,5,1,POINT (-58.4522777509 -34.5849243283),8
Belgrano,Capital Federal,-34.5666711,-58.4720061,52.0,152000.0,PH,2,2923.076923076923,0,25,5,2,POINT (-58.4720061 -34.5666711),7
Belgrano,Capital Federal,-34.5666711,-58.4720061,52.0,152000.0,PH,3,2923.076923076923,0,25,5,3,POINT (-58.4720061 -34.5666711),7
Belgrano,Capital Federal,-34.5666225,-58.4721291,52.0,152000.0,PH,3,2923.076923076923,0,25,5,3,POINT (-58.4721291 -34.5666225),7
Coghlan,Capital Federal,-34.5666643,-58.471989,52.0,152000.0,PH,2,2923.076923076923,0,67,5,2,POINT (-58.471989 -34.5666643),7
Coghlan,Capital Federal,-34.5666643,-58.471989,52.0,152000.0,PH,3,2923.076923076923,0,67,5,3,POINT (-58.471989 -34.5666643),7
San Cristobal,Capital Federal,-34.62395,-58.3959922,65.0,115000.0,apartment,4 o mas,1769.2307692307693,1,299,5,4,POINT (-58.3959922 -34.62395),3
Barrio Norte,Capital Federal,-34.5993216,-58.3944644,29.0,100000.0,apartment,2,3448.2758620689656,1,24,5,2,POINT (-58.3944644 -34.5993216),8
Colegiales,Capital Federal,-34.570851399999995,-58.44876310000001,49.0,185000.0,apartment,2,3775.5102040816328,1,69,5,2,POINT (-58.44876310000001 -34.570851399999995),8
Flores,Capital Federal,-34.6284062566,-58.4659506445,45.0,100000.0,apartment,2,2222.222222222222,1,108,5,2,POINT (-58.4659506445 -34.6284062566),5
Flores,Capital Federal,-34.6284062566,-58.4659506445,45.0,105000.0,apartment,2,2333.333333333333,1,108,5,2,POINT (-58.4659506445 -34.6284062566),6
Flores,Capital Federal,-34.627185600000004,-58.481557,51.0,85000.0,apartment,3,1666.6666666666667,1,108,5,3,POINT (-58.481557 -34.627185600000004),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Balvanera,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,20,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Balvanera,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,20,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Balvanera,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,PH,4 o mas,1730.5389221556886,0,20,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Balvanera,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,20,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Balvanera,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,20,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Boedo,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,31,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Almagro,Capital Federal,-34.61591370000001,-58.41585870000001,167.0,289000.0,apartment,4 o mas,1730.5389221556886,1,6,5,4,POINT (-58.41585870000001 -34.61591370000001),3
Caballito,Capital Federal,-34.6259473144,-58.4328219442,62.0,158000.0,apartment,3,2548.3870967741937,1,34,5,3,POINT (-58.4328219442 -34.6259473144),6
Belgrano,Capital Federal,-34.572860247,-58.4396162589,185.0,585000.0,apartment,4 o mas,3162.162162162162,1,25,5,4,POINT (-58.4396162589 -34.572860247),8
Belgrano,Capital Federal,-34.572860247,-58.4396162589,185.0,585000.0,apartment,4 o mas,3162.162162162162,1,25,5,4,POINT (-58.4396162589 -34.572860247),8
Palermo,Capital Federal,-34.5803723,-58.4143806,140.0,465000.0,apartment,4 o mas,3321.428571428572,1,227,5,4,POINT (-58.4143806 -34.5803723),8
Palermo,Capital Federal,-34.57154091,-58.4321322175,33.0,185000.0,apartment,2,5606.060606060606,1,227,5,2,POINT (-58.4321322175 -34.57154091),9
Coghlan,Capital Federal,-34.5644671,-58.4723081,56.0,138000.0,apartment,2,2464.285714285714,1,67,5,2,POINT (-58.4723081 -34.5644671),6
Flores,Capital Federal,-34.6329048,-58.46720799999999,31.0,63000.0,apartment,1,2032.258064516129,1,108,5,1,POINT (-58.46720799999999 -34.6329048),4
Caballito,Capital Federal,-34.610347999999995,-58.4477353,99.0,250000.0,house,4 o mas,2525.252525252525,2,34,5,4,POINT (-58.4477353 -34.610347999999995),6
Nuñez,Capital Federal,-34.5499327522,-58.450782827,143.0,360000.0,apartment,4 o mas,2517.4825174825173,1,217,5,4,POINT (-58.450782827 -34.5499327522),6
Belgrano,Capital Federal,-34.5499217064,-58.4508016024,143.0,360000.0,apartment,4 o mas,2517.4825174825173,1,25,5,4,POINT (-58.4508016024 -34.5499217064),6
Belgrano,Capital Federal,-34.5639829756,-58.450130173000005,286.0,1450000.0,apartment,4 o mas,5069.93006993007,1,25,5,4,POINT (-58.450130173000005 -34.5639829756),9
