municipio,provincia,lat,lon,sup_m2_total,precio_usd,tipo,ambientes_cat,precio_usd_por_m2,tipo_cat_code,municipio_cat_code,provincia_cat_code,ambientes_cat_code,geometry,precio_usd_por_m2_cat
Caballito,Capital Federal,-34.6209278,-58.445873600000006,42.0,116000.0,apartment,2,2761.904761904762,1,34,5,2,POINT (-58.445873600000006 -34.6209278),7
Caballito,Capital Federal,-34.6209278,-58.445873600000006,45.0,106400.0,apartment,1,2364.4444444444443,1,34,5,1,POINT (-58.445873600000006 -34.6209278),6
Caballito,Capital Federal,-34.6174843915,-58.4619239387,45.0,106370.0,apartment,1,2363.777777777778,1,34,5,1,POINT (-58.4619239387 -34.6174843915),6
Caballito,Capital Federal,-34.6209278,-58.445873600000006,42.0,115990.0,apartment,2,2761.6666666666665,1,34,5,2,POINT (-58.445873600000006 -34.6209278),7
Caballito,Capital Federal,-34.6175020504,-58.4618810234,42.0,104000.0,apartment,2,2476.190476190476,1,34,5,2,POINT (-58.4618810234 -34.6175020504),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,109400.0,apartment,1,2431.1111111111118,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,109400.0,apartment,1,2431.1111111111118,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,103900.0,apartment,2,2473.809523809524,1,34,5,2,POINT (-58.4617951927 -34.6174314149),6
Caballito,Capital Federal,-34.6175020504,-58.4618810234,42.0,106800.0,apartment,2,2542.8571428571427,1,34,5,2,POINT (-58.4618810234 -34.6175020504),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,112500.0,apartment,1,2500.0,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,112500.0,apartment,1,2500.0,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,106800.0,apartment,2,2542.8571428571427,1,34,5,2,POINT (-58.4617951927 -34.6174314149),6
Caballito,Capital Federal,-34.6175020504,-58.4618810234,42.0,109700.0,apartment,2,2611.904761904762,1,34,5,2,POINT (-58.4618810234 -34.6175020504),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,115500.0,apartment,1,2566.6666666666665,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,115500.0,apartment,1,2566.6666666666665,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,109700.0,apartment,2,2611.904761904762,1,34,5,2,POINT (-58.4617951927 -34.6174314149),6
Caballito,Capital Federal,-34.6175020504,-58.4618810234,42.0,112600.0,apartment,2,2680.9523809523807,1,34,5,2,POINT (-58.4618810234 -34.6175020504),7
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,118500.0,apartment,1,2633.333333333333,1,34,5,1,POINT (-58.4617522774 -34.6174667327),7
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,118500.0,apartment,1,2633.333333333333,1,34,5,1,POINT (-58.4617522774 -34.6174667327),7
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,112600.0,apartment,2,2680.9523809523807,1,34,5,2,POINT (-58.4617951927 -34.6174314149),7
Caballito,Capital Federal,-34.6175020504,-58.4618810234,42.0,115500.0,apartment,2,2750.0,1,34,5,2,POINT (-58.4618810234 -34.6175020504),7
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,121600.0,apartment,1,2702.222222222222,1,34,5,1,POINT (-58.4617522774 -34.6174667327),7
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,121600.0,apartment,1,2702.222222222222,1,34,5,1,POINT (-58.4617522774 -34.6174667327),7
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,115500.0,apartment,2,2750.0,1,34,5,2,POINT (-58.4617951927 -34.6174314149),7
Caballito,Capital Federal,-34.6176786389,-58.4617522774,36.0,106000.0,apartment,2,2944.4444444444443,1,34,5,2,POINT (-58.4617522774 -34.6176786389),7
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,110950.0,apartment,1,2465.555555555556,1,34,5,1,POINT (-58.4617522774 -34.6174667327),6
Caballito,Capital Federal,-34.6174667327,-58.4617522774,45.0,124600.0,apartment,1,2768.8888888888887,1,34,5,1,POINT (-58.4617522774 -34.6174667327),7
Caballito,Capital Federal,-34.6174314149,-58.4617951927,42.0,118400.0,apartment,2,2819.0476190476197,1,34,5,2,POINT (-58.4617951927 -34.6174314149),7
Caballito,Capital Federal,-34.627897600000004,-58.4526081,100.0,263000.0,apartment,4 o mas,2630.0,1,34,5,4,POINT (-58.4526081 -34.627897600000004),7
Caballito,Capital Federal,-34.6142655,-58.444998,97.0,240000.0,PH,4 o mas,2474.226804123711,0,34,5,4,POINT (-58.444998 -34.6142655),6
Caballito,Capital Federal,-34.623121399999995,-58.4354945,250.0,550000.0,store,4 o mas,2200.0,3,34,5,4,POINT (-58.4354945 -34.623121399999995),5
Caballito,Capital Federal,-34.6198276,-58.431298600000005,58.0,175000.0,apartment,3,3017.2413793103447,1,34,5,3,POINT (-58.431298600000005 -34.6198276),7
Caballito,Capital Federal,-34.606986,-58.445828000000006,48.0,137000.0,apartment,3,2854.1666666666665,1,34,5,3,POINT (-58.445828000000006 -34.606986),7
Caballito,Capital Federal,-34.6053695,-58.4535606,41.0,105000.0,apartment,2,2560.9756097560976,1,34,5,2,POINT (-58.4535606 -34.6053695),6
Caballito,Capital Federal,-34.6196161,-58.4290296,74.0,155000.0,apartment,4 o mas,2094.5945945945946,1,34,5,4,POINT (-58.4290296 -34.6196161),5
Caballito,Capital Federal,-34.6107914,-58.439298,64.0,176000.0,apartment,3,2750.0,1,34,5,3,POINT (-58.439298 -34.6107914),7
Caballito,Capital Federal,-34.6250671,-58.456117000000006,64.0,172000.0,apartment,3,2687.5,1,34,5,3,POINT (-58.456117000000006 -34.6250671),7
Caballito,Capital Federal,-34.6235551846,-58.4550647877,46.0,138000.0,apartment,2,3000.0,1,34,5,2,POINT (-58.4550647877 -34.6235551846),7
Caballito,Capital Federal,-34.6053695,-58.4535606,41.0,112000.0,apartment,2,2731.7073170731705,1,34,5,2,POINT (-58.4535606 -34.6053695),7
Caballito,Capital Federal,-34.6112999,-58.4408581,50.0,178000.0,apartment,2,3560.0,1,34,5,2,POINT (-58.4408581 -34.6112999),8
Caballito,Capital Federal,-34.6208826,-58.4384301,63.0,175000.0,apartment,3,2777.777777777778,1,34,5,3,POINT (-58.4384301 -34.6208826),7
Caballito,Capital Federal,-34.6254478,-58.4517043,38.0,125000.0,apartment,1,3289.4736842105262,1,34,5,1,POINT (-58.4517043 -34.6254478),8
Caballito,Capital Federal,-34.626239700000006,-58.43910770000001,50.0,140000.0,apartment,2,2800.0,1,34,5,2,POINT (-58.43910770000001 -34.626239700000006),7
Caballito,Capital Federal,-34.627509,-58.429157200000006,31.0,75000.0,apartment,2,2419.3548387096776,1,34,5,2,POINT (-58.429157200000006 -34.627509),6
Caballito,Capital Federal,-34.6042158276,-58.4435810474,46.0,110000.0,apartment,2,2391.304347826087,1,34,5,2,POINT (-58.4435810474 -34.6042158276),6
Caballito,Capital Federal,-34.6059087149,-58.4527967872,65.0,168000.0,apartment,2,2584.6153846153848,1,34,5,2,POINT (-58.4527967872 -34.6059087149),6
Caballito,Capital Federal,-34.6191003151,-58.45108799649999,33.0,83000.0,apartment,1,2515.151515151515,1,34,5,1,POINT (-58.45108799649999 -34.6191003151),6
Caballito,Capital Federal,-34.617815,-58.447877000000005,67.0,179900.0,apartment,3,2685.074626865672,1,34,5,3,POINT (-58.447877000000005 -34.617815),7
Caballito,Capital Federal,-34.6167481,-58.441534700000005,60.0,194000.0,apartment,2,3233.333333333333,1,34,5,2,POINT (-58.441534700000005 -34.6167481),8
Caballito,Capital Federal,-34.6149398,-58.4396168,34.0,130000.0,apartment,2,3823.529411764706,1,34,5,2,POINT (-58.4396168 -34.6149398),8
Caballito,Capital Federal,-34.6133235,-58.4301226,76.0,195000.0,apartment,2,2565.7894736842104,1,34,5,2,POINT (-58.4301226 -34.6133235),6
Caballito,Capital Federal,-34.6087834,-58.4391911,57.0,141999.0,apartment,3,2491.2105263157896,1,34,5,3,POINT (-58.4391911 -34.6087834),6
Caballito,Capital Federal,-34.620936,-58.435957,41.0,118000.0,PH,2,2878.048780487805,0,34,5,2,POINT (-58.435957 -34.620936),7
Caballito,Capital Federal,-34.624030600000005,-58.4306873,30.0,99553.0,apartment,1,3318.4333333333334,1,34,5,1,POINT (-58.4306873 -34.624030600000005),8
Caballito,Capital Federal,-34.624030600000005,-58.4306873,28.0,92423.0,apartment,1,3300.8214285714284,1,34,5,1,POINT (-58.4306873 -34.624030600000005),8
Caballito,Capital Federal,-34.6209278,-58.445873600000006,38.0,81800.28,apartment,1,2152.638947368421,1,34,5,1,POINT (-58.445873600000006 -34.6209278),5
Caballito,Capital Federal,-34.6136848,-58.4278657,74.0,227000.0,apartment,4 o mas,3067.5675675675675,1,34,5,4,POINT (-58.4278657 -34.6136848),8
Caballito,Capital Federal,-34.6209278,-58.445873600000006,24.0,55768.71,apartment,1,2323.69625,1,34,5,1,POINT (-58.445873600000006 -34.6209278),6
Caballito,Capital Federal,-34.6209278,-58.445873600000006,36.0,86339.58,apartment,1,2398.3216666666667,1,34,5,1,POINT (-58.445873600000006 -34.6209278),6
Caballito,Capital Federal,-34.626239700000006,-58.43910770000001,45.0,140000.0,apartment,2,3111.1111111111118,1,34,5,2,POINT (-58.43910770000001 -34.626239700000006),8
Caballito,Capital Federal,-34.6261895,-58.4386971,88.0,240000.0,PH,4 o mas,2727.2727272727275,0,34,5,4,POINT (-58.4386971 -34.6261895),7
Caballito,Capital Federal,-34.6209278,-58.445873600000006,274.0,590000.0,house,4 o mas,2153.284671532847,2,34,5,4,POINT (-58.445873600000006 -34.6209278),5
Caballito,Capital Federal,-34.6234028,-58.43341170000001,61.0,145000.0,PH,3,2377.0491803278687,0,34,5,3,POINT (-58.43341170000001 -34.6234028),6
Caballito,Capital Federal,-34.62699979999999,-58.4268329,50.0,123000.0,apartment,3,2460.0,1,34,5,3,POINT (-58.4268329 -34.62699979999999),6
Caballito,Capital Federal,-34.6152486,-58.431907200000005,71.0,240000.0,apartment,3,3380.281690140845,1,34,5,3,POINT (-58.431907200000005 -34.6152486),8
Caballito,Capital Federal,-34.6255944,-58.4453428,66.0,179000.0,apartment,3,2712.121212121212,1,34,5,3,POINT (-58.4453428 -34.6255944),7
Caballito,Capital Federal,-34.6209278,-58.445873600000006,74.0,155000.0,apartment,3,2094.5945945945946,1,34,5,3,POINT (-58.445873600000006 -34.6209278),5
Caballito,Capital Federal,-34.6209278,-58.445873600000006,29.0,65000.0,apartment,2,2241.3793103448274,1,34,5,2,POINT (-58.445873600000006 -34.6209278),5
Caballito,Capital Federal,-34.6292256,-58.4420588,50.0,95000.0,apartment,1,1900.0,1,34,5,1,POINT (-58.4420588 -34.6292256),4
Caballito,Capital Federal,-34.6267755,-58.4534463,79.0,189000.0,apartment,4 o mas,2392.4050632911394,1,34,5,4,POINT (-58.4534463 -34.6267755),6
Caballito,Capital Federal,-34.613223,-58.43939399999999,37.0,98000.0,apartment,2,2648.6486486486488,1,34,5,2,POINT (-58.43939399999999 -34.613223),7
Caballito,Capital Federal,-34.6243883422,-58.4348355516,246.0,485000.0,house,4 o mas,1971.5447154471544,2,34,5,4,POINT (-58.4348355516 -34.6243883422),4
Caballito,Capital Federal,-34.627153,-58.4531994,36.0,72500.0,apartment,2,2013.888888888889,1,34,5,2,POINT (-58.4531994 -34.627153),4
Caballito,Capital Federal,-34.617277200000004,-58.4308509,100.0,315000.0,apartment,4 o mas,3150.0,1,34,5,4,POINT (-58.4308509 -34.617277200000004),8
Caballito,Capital Federal,-34.6209278,-58.445873600000006,40.0,98000.0,apartment,2,2450.0,1,34,5,2,POINT (-58.445873600000006 -34.6209278),6
Caballito,Capital Federal,-34.627858,-58.432353000000006,43.0,105000.0,apartment,1,2441.860465116279,1,34,5,1,POINT (-58.432353000000006 -34.627858),6
Caballito,Capital Federal,-34.62849,-58.43656,96.0,170000.0,apartment,3,1770.8333333333333,1,34,5,3,POINT (-58.43656 -34.62849),3
Caballito,Capital Federal,-34.616406,-58.432217,129.0,310000.0,apartment,3,2403.1007751937987,1,34,5,3,POINT (-58.432217 -34.616406),6
Caballito,Capital Federal,-34.626357,-58.433383,136.0,389500.0,apartment,4 o mas,2863.970588235294,1,34,5,4,POINT (-58.433383 -34.626357),7
Caballito,Capital Federal,-34.6069313,-58.4436637,28.0,75000.0,apartment,2,2678.5714285714284,1,34,5,2,POINT (-58.4436637 -34.6069313),7
Caballito,Capital Federal,-34.619213,-58.442154,64.0,109900.0,apartment,3,1717.1875,1,34,5,3,POINT (-58.442154 -34.619213),3
Caballito,Capital Federal,-34.621248,-58.437309,26.0,74400.0,apartment,1,2861.538461538461,1,34,5,1,POINT (-58.437309 -34.621248),7
Caballito,Capital Federal,-34.628653,-58.43640799999999,96.0,215000.0,apartment,3,2239.583333333333,1,34,5,3,POINT (-58.43640799999999 -34.628653),5
Caballito,Capital Federal,-34.61436,-58.437176,108.0,227000.0,apartment,4 o mas,2101.851851851852,1,34,5,4,POINT (-58.437176 -34.61436),5
Caballito,Capital Federal,-34.617321000000004,-58.439614,31.0,97000.0,apartment,1,3129.032258064516,1,34,5,1,POINT (-58.439614 -34.617321000000004),8
Caballito,Capital Federal,-34.62973,-58.475568,40.0,87000.0,apartment,1,2175.0,1,34,5,1,POINT (-58.475568 -34.62973),5
Caballito,Capital Federal,-34.626071,-58.445002,88.0,139000.0,apartment,3,1579.5454545454545,1,34,5,3,POINT (-58.445002 -34.626071),3
Caballito,Capital Federal,-34.615709,-58.44042099999999,40.0,89000.0,apartment,1,2225.0,1,34,5,1,POINT (-58.44042099999999 -34.615709),5
Caballito,Capital Federal,-34.618985382,-58.435445171400005,97.0,245000.0,apartment,3,2525.773195876289,1,34,5,3,POINT (-58.435445171400005 -34.618985382),6
Caballito,Capital Federal,-34.6167979,-58.4311292,510.0,590000.0,store,4 o mas,1156.862745098039,3,34,5,4,POINT (-58.4311292 -34.6167979),1
Caballito,Capital Federal,-34.621317299999994,-58.4465547,55.0,125000.0,apartment,2,2272.7272727272725,1,34,5,2,POINT (-58.4465547 -34.621317299999994),5
Caballito,Capital Federal,-34.6078843497,-58.4453503069,38.0,105800.0,apartment,1,2784.2105263157896,1,34,5,1,POINT (-58.4453503069 -34.6078843497),7
Caballito,Capital Federal,-34.6078843497,-58.4453503069,38.0,105400.0,apartment,1,2773.684210526316,1,34,5,1,POINT (-58.4453503069 -34.6078843497),7
Caballito,Capital Federal,-34.6078843497,-58.4453503069,41.0,107000.0,apartment,1,2609.756097560976,1,34,5,1,POINT (-58.4453503069 -34.6078843497),6
Caballito,Capital Federal,-34.608752,-58.455343000000006,56.0,147000.0,PH,4 o mas,2625.0,0,34,5,4,POINT (-58.455343000000006 -34.608752),7
Caballito,Capital Federal,-34.6308896,-58.443925,53.0,173000.0,apartment,2,3264.1509433962265,1,34,5,2,POINT (-58.443925 -34.6308896),8
Caballito,Capital Federal,-34.62677,-58.443586,84.0,210000.0,apartment,3,2500.0,1,34,5,3,POINT (-58.443586 -34.62677),6
Caballito,Capital Federal,-34.6167979,-58.4311292,510.0,590000.0,store,4 o mas,1156.862745098039,3,34,5,4,POINT (-58.4311292 -34.6167979),1
Caballito,Capital Federal,-34.6167979,-58.4311292,510.0,590000.0,store,4 o mas,1156.862745098039,3,34,5,4,POINT (-58.4311292 -34.6167979),1
Caballito,Capital Federal,-34.6257121,-58.469511700000005,142.0,300000.0,apartment,4 o mas,2112.676056338028,1,34,5,4,POINT (-58.469511700000005 -34.6257121),5
Caballito,Capital Federal,-34.6078843497,-58.4453503069,38.0,104500.0,apartment,1,2750.0,1,34,5,1,POINT (-58.4453503069 -34.6078843497),7
Caballito,Capital Federal,-34.6078843497,-58.4453503069,38.0,105800.0,apartment,1,2784.2105263157896,1,34,5,1,POINT (-58.4453503069 -34.6078843497),7
Caballito,Capital Federal,-34.62514470000001,-58.4287061,48.0,115000.0,apartment,3,2395.833333333333,1,34,5,3,POINT (-58.4287061 -34.62514470000001),6
Caballito,Capital Federal,-34.6209278,-58.445873600000006,166.0,418000.0,apartment,4 o mas,2518.0722891566265,1,34,5,4,POINT (-58.445873600000006 -34.6209278),6
Caballito,Capital Federal,-34.614345,-58.4485688,108.0,210000.0,PH,3,1944.4444444444443,0,34,5,3,POINT (-58.4485688 -34.614345),4
Caballito,Capital Federal,-34.614822,-58.439530000000005,70.0,179000.0,apartment,4 o mas,2557.1428571428573,1,34,5,4,POINT (-58.439530000000005 -34.614822),6
Caballito,Capital Federal,-34.6202727,-58.434691,53.0,115000.0,apartment,3,2169.811320754717,1,34,5,3,POINT (-58.434691 -34.6202727),5
Caballito,Capital Federal,-34.626239700000006,-58.43910770000001,48.0,139900.0,apartment,2,2914.583333333333,1,34,5,2,POINT (-58.43910770000001 -34.626239700000006),7
Caballito,Capital Federal,-34.618324,-58.436443,20.0,45000.0,store,0,2250.0,3,34,5,0,POINT (-58.436443 -34.618324),5
Caballito,Capital Federal,-34.6209278,-58.445873600000006,46.0,189000.0,apartment,2,4108.695652173913,1,34,5,2,POINT (-58.445873600000006 -34.6209278),9
